,uuid,recipient,project_type,category,address,chain,contract_type
130,d415ba93-8f6e-409a-bd9b-d310c6112dc8,0xcfBf34d385EA2d5Eb947063b67eA226dcDA3DC38,App,Art NFTs,0x4b130ef4051a35883e3b399b67d13b9bd4224798,Base,dapp_contract
131,62fc6280-e66f-4e03-a93f-c04f2b11f383,0x1395348Cb0E7b62E9DbaadA079B10A4E6AC26a8F,App,Lending,0xfb3323e24743caf4add0fdccfb268565c0685556,Mode,dapp_contract
132,0faedca5-9e1f-48c5-817e-c21defb36379,0xDB15fcEa49836C09672DeBf8EF53FFe4400cE377,App,Lending,0xb702ce183b4e1faa574834715e5d4a6378d0eed3,Mode,dapp_contract
133,ef16ccd0-57d9-4182-b843-5b9340da2b21,0xb1734CF72feD961b32C8c4de1a10eAEbd78A1E24,App,DEX,0xe88d5d3b7abe28ef7d80ed26d05d133a61c8f703,Optimism,unknown
134,3ea994a4-c20a-4849-8b72-5b0c33c12b73,0x6f1130E4b96C681e2721667DDfFcA99dD6824a2d,App,DEX,0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,Mode,factory_contract
135,a6dbd777-0437-4832-ad60-cf58d20cfdce,0x58f19e55058057B04feAe2EEA88F90B84b7714Eb,App,Frames,0x9d48005c15f7d79221de09fc9677c3b0f3bb81a3,Optimism,unknown
136,63ccc515-d1aa-4f68-b5a4-2177b10f81cc,0xee324c588ceF1BF1c1360883E4318834af66366d,App,Community & Curation,0x08b7ecfac2c5754abafb789c84f8fa37c9f088b0,Optimism,dapp_contract
137,00df8f90-6f06-4b92-8ed9-13f3fbe8cbcf,0x6A08A2b9C30174506bF4922d0C580995136c762D,App,Gaming,0x1bf81236cacd7fd0c630fe0bb36e49cffda37b4c,Base,trace_contract
138,57cee16f-31a5-456c-853c-f129fec070c5,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,Base,dapp_contract
139,25ed3a90-eaff-43c3-b108-e4203e6b748b,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x0000049f63ef0d60abe49fdd8bebfa5a68822222,Optimism,dapp_contract
140,670de93f-62ec-4b06-b88b-682b641c4e06,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x0000049f63ef0d60abe49fdd8bebfa5a68822222,Base,dapp_contract
141,9eabb839-0400-443c-bc8f-9870d8ede259,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x222228060e7efbb1d78bb5d454581910e3922222,Base,dapp_contract
142,afdbf54a-2292-4771-b8a5-8d6f2df3fe8d,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x222228060e7efbb1d78bb5d454581910e3922222,Zora,dapp_contract
143,ef1a8dd7-8708-4b0d-87a5-2560df048a80,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x0000049f63ef0d60abe49fdd8bebfa5a68822222,Zora,dapp_contract
144,f62ec95e-b0ff-4aa6-a255-8b706700dc36,0xEAF56cF68C38281252E49b460c5a66925991475B,App,Bridges,0x222228060e7efbb1d78bb5d454581910e3922222,Optimism,dapp_contract
145,b549f7dd-8bec-465a-b88a-e85d82e5e11e,0xFf0A5E35E2400d7f0610d8Ae2Eda108366C9a5C2,App,Other Category,0xdde9e4456a7c822ce3b6452d29e52d9e477e5a0f,SwanChain,swanchain
146,4de4462a-f27c-40ff-aeb6-01c2f1bbd3b0,0x667AEf1bf93f80eCd0Ea83283e79066839698337,Other Application,Lending,0x9ff826860689483181c5fac9628fd2f70275a700,Optimism,dapp_contract
147,7c519bb4-5e06-403d-92ff-e713860d2c8c,0x4fd9D0eE6D6564E80A9Ee00c0163fC952d0A45Ed,App,Other Category,0x0000000000756d3e6464f5efe7e413a0af1c7474,Optimism,factory_contract
148,4d172a4b-7c8e-40b6-84f6-475906c42d67,0x9A1d17c82b8FdD83aB3004bEd20C44d3b0131C0b,App,Airdrop,0xf17a42f18c3cf4e58d238e95dd60b4d148eeb47e,Base,token_contract
149,51ed6802-9581-4be5-bc0e-4226d93a0241,0xE46714C0A87E3A1e1E67C6B050b77DcE2614053e,App,DEX,0x816f722424b49cf1275cc86da9840fbd5a6167e9,Orderly,orderly
150,e889e847-33a4-4363-a002-5770bc036123,0x35267Fa7083Eb6b22104c1bBB2d25ff402B7072A,App,Donations,0xded85d9e814c4c23d2632511d3be9ac4e49524b0,Base,factory_contract
151,76a5ab6c-a252-4c73-90c9-cff05b85a2b1,0x92caBFc81734bf827B037065076eF8C78AcBd12F,App,Other Category,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,Optimism,dapp_contract
152,76e7ae2e-7aa9-4d6b-832a-6a838772da18,0x37A6156e4a6E8B60b2415AF040546cF5e91699bd,App,Lending,0xe01df4ac1e1e57266900e62c37f12c986495a618,Optimism,trace_contract
153,88548564-6deb-42dc-bf2b-ba00ebdc2dda,0x980Cd99311f3b3264f5dfdCE33D204A8d6d492E4,Other Application,Other Category,0xc5a076cad94176c2996b32d8466be1ce757faa27,Base,dapp_contract
154,af442166-7384-493d-bdb4-40b4534b251d,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,Base,dapp_contract
155,06749880-44d5-495b-bf82-744c7082fc9c,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,Base,dapp_contract
156,eca9c362-f6db-42a6-b4bb-2240104e2af8,0xdBe66793535889268fb707993b636d6144962fF9,App,DEX,0x9f7bd1ce3412960524e86183b8f005271c09a5e0,Mint,mint
157,dcc07c2b-30d8-4aec-86a0-1d492f09d61d,0x12A2455CCa45D8f6d9149F0e996260Ae49EDA8B4,Other Application,Airdrop,0x669fa5586e6508dfde75a1a7cde89f44d32d8a2a,Mode,dapp_contract
158,90db12ec-ba0c-4d85-a2d0-4c207ddc2092,0x4ECfFE726461504516B6B0A93Ab1CE33793E878B,App,Lending,0xe9005b078701e2a0948d2eac43010d35870ad9d2,Base,dapp_contract
159,ad694136-109e-4227-a214-1329f099aff0,0x4Dd958cA0455BFb231770cD06898894b4c974671,App,Other Media NFTs,0xaceb0de9f3efab3c50bf4dc6b14706f119e39dd8,Base,dapp_contract
160,2625454f-6714-4b8f-bdda-31b886e25702,0x963D564CA6377Ee5581eE6204A13184bb887bfc8,App,Gaming,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,Kroma,kroma
161,8dcfac3e-f424-4589-9f63-ac08d3783d0a,0x963D564CA6377Ee5581eE6204A13184bb887bfc8,App,Gaming,0x1c050ea3673fad2ac2f8559c81f2cd23a9ec195e,Base,dapp_contract
162,09db96df-c12d-40ed-8573-48fd12f417f3,0xE6D4f21aF1483ffe091e0541f23717bCeB509680,App,Other Category,0x9b10a384a8508fd9eced992815340f8e00f55e6a,SwanChain,swanchain
163,45ca2132-cb78-4e41-aca2-61f2fe8c71c1,0x035eBd096AFa6b98372494C7f08f3402324117D3,App,Frames,0x62e5271bc935e25f6e6e48d3c8b8b88b2d483985,Base,dapp_contract
164,b487b366-6a76-4860-8842-1c419d32fe81,0x1d2a50Ab3252413a63008cb7d7524db4ea99103a,App,Art NFTs,0x3c34a3659be90b6517f5cbc365dd84922e11a151,Mint,mint
165,9b4e49fb-b436-41eb-8cf2-d66f53bab05a,0x1b9706227704F49e412ABC9da7Dd7D35aFa60c22,App,Other Media NFTs,0x67d7e7bcc964de5bef0951eb818e3a9a136312b5,Base,dapp_contract
166,9a780215-3aaf-402a-aa0e-ad33af6c9efb,0xd1c29F8d87b6b881dF4CD0F7C02F59ED1692f02E,Other Application,Art NFTs,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,Optimism,dapp_contract
167,9cf6c84e-ef1e-40c7-91eb-2070876ad8eb,0xd1c29F8d87b6b881dF4CD0F7C02F59ED1692f02E,App,Art NFTs,0xaf1ff8e04aa97d2c155fba9829cb152169bfd8fd,Kroma,kroma
168,785e4a36-2b93-4879-9f61-de92145313b7,0x0b99C69c2D7A71fb372ACf2756E315A18E5150B1,Other Application,Art NFTs,0x53cb0b849491590cab2cc44af8c20e68e21fc36d,Zora,dapp_contract
169,3700be15-3fac-4e04-a813-ce0388d6bbe8,0xb918f149e75250Ea48838FfE6D3b20402fc4750a,Other Application,Art NFTs,0x167e944678b2caa966e7010ad9de08f3f1eab29a,Base,factory_contract
170,d4661317-9967-4a9a-bda9-f6a19b2ca498,0xAa66fC4433DFD254F05A720A8c8a2f1F2fbDCB58,App,Art NFTs,0xb8a2be3d9baf934d89c81eb63dc9aec0d2110875,Base,trace_contract
171,7ec52321-6065-4cbf-b763-dec8b0ad5290,0x06AE622bF2029Db79Bdebd38F723f1f33f95F6C5,App,Community & Curation,0x48c6740bcf807d6c47c864faeea15ed4da3910ab,Base,trace_contract
172,0c682377-2b21-414c-8ae2-51a2aec4fc10,0x1e23166194aB72B70Faf90aA20Adab36607B4c78,App,Art NFTs,0xe3074dac808848cbbf2e221834b0b3fd6a356b36,Base,dapp_contract
173,a1f7553b-18c4-4768-9194-f9e19f1de784,0xeD59D863310d387455B5077de2D08055d7E39C61,App,Other Media NFTs,0xd473b08745288ef9b412a339accfacce5cebdd90,Mint,mint
174,34035eff-5a57-4d55-9a4d-a065b399babb,0xF764467b8c6aBb2c2a3B9835547A2468B04dBa9a,App,Other Media NFTs,0xd12999440402d30f69e282d45081999412013844,Optimism,dapp_contract
175,7f4c65a6-d3c1-4c34-bf64-65db0b60348a,0xF764467b8c6aBb2c2a3B9835547A2468B04dBa9a,App,Other Media NFTs,0x061a883e8c2feffb4f3ea42046abd4be88e1333f,Base,dapp_contract
176,9867fb53-d3a6-46de-be0e-c4b6b21a0fa0,0xF764467b8c6aBb2c2a3B9835547A2468B04dBa9a,App,Other Media NFTs,0x87f7f414e2ff3d8b051cf0fb3ebd3d7811435ebe,Base,dapp_contract
177,ccbb4b92-d95b-4de5-a252-b52d0a5fa90a,0xF764467b8c6aBb2c2a3B9835547A2468B04dBa9a,App,Other Media NFTs,0x87f7f414e2ff3d8b051cf0fb3ebd3d7811435ebe,Zora,dapp_contract
178,67209e62-be17-43ad-9259-b8cd4a8ae1b2,0x68E08371d1D0311b7c81961c431D71F71a94dd1a,App,Frames,0xceb5f8c24e1ac27d116dc7d6789b20e981a36866,Base,dapp_contract
179,c2c5a003-7424-41af-8ad5-6873be413eaf,0x777c47498b42dbe449fB4cB810871A46cD777777,Other Application,Frames,0xd1fcb4bdbde69f04540d2c52a81ae33abea46400,Base,dapp_contract
180,1018d789-bf64-4cd6-90dc-9785a9d0d6bb,0x99999990D598B918799f38163204Bbc30611B6b6,Other Application,Other Category,0x5f6687b70f7a6029dd37480592da84d465d8cbb7,Base,dapp_contract
181,1dd6cb56-dfe3-4082-a6d0-1531d1f902e3,0x5f97Cf9DD2cb7b53C47f6b1c26Ab4Bd143325d45,App,Other Media NFTs,0xf9bacd83ee9bbc0819897382c3dac57b270b720c,Base,trace_contract
182,52edcb9e-1859-4e5a-b123-abefca4bd69c,0xe7ccFBaF5375da67F6609aDa8023B4033e3cA0d0,App,Gaming,0x7814df368d1bae3ed7b666bbb3e2129b58510702,Mint,mint
183,eb6218ee-8de5-4348-8d79-30117601812a,0xA71c76409dE10E24ed4fad16c839941CD6D0Cf8F,App,Other Category,0x8101f97d399e110067ff785b783d61545b5f18d2,Base,unknown
184,da8fd13e-de30-45f3-b1e7-c777e4120c0e,0x61b84CaB9dd4B629cC934Bb2D1D69f9Dc43f0d34,Creator,Art NFTs,0x4c63e2a170940219f45c33a671f502edc5a34003,Optimism,trace_contract
185,997c7ae0-6017-489b-9107-382b4e165252,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,Base,dapp_contract
186,043209c7-5fee-4c5b-87ba-0ceb08218844,0x86B38d97cdD7476Dc08693580A7B2Eb828D2ff09,Creator,Art NFTs,0x9b9f542456ad12796ccb8eb6644f29e3314e68e1,Optimism,dapp_contract
187,4d7a1967-86d1-4818-820f-5b2695243cbc,0xf01Dd015Bc442d872275A79b9caE84A6ff9B2A27,App,Identity,0xb02edc247246acd78294c62f403b3e64d5917031,Optimism,dapp_contract
188,17d8f473-a44a-40c9-ad70-41d479db86e3,0xf1B8c360317bf1249F976ab82c78aE50365822ec,App,Gaming,0x53c9e3a44b08e7ecf3e8882996a500eb06c0c5cc,Optimism,dapp_contract
189,18efb6c8-d437-4a4d-a521-6552edf4ee74,0xc5C10592e6eE2e5aEdd464b3601700c9FB78Ad2F,App,DEX,0x816f722424b49cf1275cc86da9840fbd5a6167e9,Orderly,orderly
190,3fe23b54-e0a8-4869-9e59-c2d1ef8fa5c7,0x1e4c7ff127B2321eD05c43AF5E1015dFd8885F30,App,Betting & Prediction Markets,0xfb4e4811c7a811e098a556bd79b64c20b479e431,Optimism,dapp_contract
191,9bf08440-e460-47a9-ad4d-147186967721,0x3EF1b0db4D10d2e3cE06699C0BD4EF0aAf897614,App,Community & Curation,0xd00b6da2278ce5c8ca18065ccecad3417e77893e,Optimism,factory_contract
192,89c36fb6-a079-4b6d-901b-dac01e304291,0x205b989c9b8944fC96d526083928D0Fb070D1E57,Other Application,DEX,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,Base,dapp_contract
193,4d3333d7-8b36-44e6-b69d-79cef9768c7a,0xEdDeb6f119cbFE24741a6333Dc69BffFCBD1dCA1,App,Community & Curation,0x68e9fc0e4d7af69ba64dd6827bfce5cd230b8f3d,Base,factory_contract
194,211197d4-6273-40cd-aae1-3638143438cb,0x5b7a11ba3f66Bd2365B5f489B72DbB46d528Da7a,App,Payments,0x4e1dcf7ad4e460cfd30791ccc4f9c8a4f820ec67,Base,dapp_contract
195,1cda49ae-4a15-4437-a24e-260f4d43cbaa,0x48294a067D1bC5a58BCbAB4b3bE329d078D9E1Af,App,Meme Community,0x40f320cd3cd616e59599568c4ea011e2ee49a175,Optimism,dapp_contract
196,55ea809f-3a8b-4ccf-abbf-4e25374dd239,0x44e156CBb4506cee55A96b45D10A77806E012469,App,Gaming,0x546d239032b24eceee0cb05c92fc39090846adc7,Base,token_contract
197,5df30ae5-bda9-4799-998f-a82e794396d9,0x6CeBc0bBc501d73Fe71D9fe3063fA22d1B17f3f4,App,Gaming,0x1c142d5449b581a49616ac879631913b43e579e2,Base,dapp_contract
198,95b21f64-232d-4507-bc70-d7424f7b700f,0xC1d7d33c5E91C768116466a33a222B8e7606D971,App,DEX,0xb43c0899eccf98bc7a0f3e2c2a211d6fc4f9b3fe,Polynomial,polynomial
199,dcbaaa8b-e7da-48a1-a5fc-8ee55f4e7650,0x8136Efbaf75D7b13F033573666f393d65Da35953,App,DEX,0xe2c5658cc5c448b48141168f3e475df8f65a1e3e,Polynomial,polynomial
200,e9aa7925-c471-4c63-961a-c35abfe20159,0x9F36A6bB398118bdCD5B1bC3343D8FEB6d7d02B9,App,Other Category,0xf35fe10ffd0a9672d0095c435fd8767a7fe29b55,Optimism,dapp_contract
201,97a50e6a-18df-4572-bcb5-235b63f7e256,0x89213f11E4A356d450Ab89A876F4c1cb5B8996DA,App,Community & Curation,0xf2a919977c6de88dd8ed90feaadfcc5d65d66038,Base,trace_contract
202,44cceb66-8501-40b7-b977-b9aecf4d4b3b,0x6A08A2b9C30174506bF4922d0C580995136c762D,App,Art NFTs,0x763390a0fa5e5090da1c1c5e3640e7f2423d18e7,Zora,dapp_contract
203,be4c1824-c482-4316-b5c6-706e926061da,0x2055149768d71910aA4125CcBb9fDc46EdeB2436,App,Frames,0x948092958c66f228e6c7afcc96935661eea4a3c5,Base,dapp_contract
204,14cad899-40f6-478b-8d59-4c465dc20f50,0x34045c937742C8AD6222A10eb21c7CfFF8Bf870E,App,Betting & Prediction Markets,0x2d5d128710b7bdd531c074be62123827ab8d5d52,Base,unknown
205,59931c2c-ea64-4bfa-a3b4-1cc3eabd9f09,0x5ae019F7eE28612b058381f4Fea213Cc90ee88A4,App,Other Category,0x1fe75e90c97d24a3912a2e785bc02f89b4442a3e,Base,unknown
206,c89a18cb-081f-4a9b-b580-e1285163613a,0xF63B3cE2D038f11CA4fC5e11265B7b4417a16aDc,App,Community & Curation,0x2843b40a3ac54044f94480417c2d3698ebc94583,Base,trace_contract
207,f62c57a7-06c2-48bc-81fb-03501cd5f4e2,0xf01Dd015Bc442d872275A79b9caE84A6ff9B2A27,Other Application,Other Category,0x9e05bdcadad2be099050635e8c6f3954915ed129,Optimism,unknown
208,02439dc9-9d63-4ba9-a0b0-b995251586ed,0xD50A234082C1CEa12A7A9DD6F37a85fcc55ED459,App,Identity,0x009dbfee9e155766af434ed1652ca3769b05e76f,Optimism,dapp_contract
209,44f074aa-6ccd-4f72-be91-92c406f0bdca,0xD50A234082C1CEa12A7A9DD6F37a85fcc55ED459,App,Other Category,0xbdb018e21ad1e5756853fe008793a474d329991b,Zora,dapp_contract
210,5f969f7d-8725-48d9-9249-e7655827caba,0xD50A234082C1CEa12A7A9DD6F37a85fcc55ED459,App,Identity,0xe10add2ad591a7ac3ca46788a06290de017b9fb4,Base,dapp_contract
211,860b6f97-d7d3-4da6-85f0-3d83d94a8256,0xD50A234082C1CEa12A7A9DD6F37a85fcc55ED459,App,Other Category,0xbdb018e21ad1e5756853fe008793a474d329991b,Base,dapp_contract
212,cbd87620-2028-4bc0-a2a2-d915bb2454b9,0xD50A234082C1CEa12A7A9DD6F37a85fcc55ED459,App,Identity,0xdc3d8318fbaec2de49281843f5bba22e78338146,Zora,dapp_contract
213,5b3cbcfd-ba89-4b03-b757-c10dd8f571a4,0x516f949f66E0F4bf8Bd0AC335C377997659fD0Cf,App,Payments,0xfcf737582d167c7d20a336532eb8bcca8cf8e350,Optimism,unknown
214,f229ae60-0332-47ad-8f82-87ab52e06b68,0x4A0658bdADEF6CBbF7cB6d55eb7CB684886Fc74B,App,Frames,0xd2bf1158aa670dcdcf5197821d153195dd8d8f4f,Base,dapp_contract
215,07cbabee-44a5-4fb9-96d3-f03d52f3dd37,0x300ecEb6f549c14779DdCBD9BdFce4a2B1C7DFaB,App,Lending,0xbc404429558292ee2d769e57d57d6e74bbd2792d,Optimism,token_contract
216,6a33df9a-3761-441f-9f28-1042db9dbc0b,0xDa469A6C78D12996895721fceBA62E510b38FAf3,App,Other Media NFTs,0x3f5ccf453072c3841dd6a0b531fa5d07c4a401ff,Base,unknown
217,3922c00b-976f-43dd-8e1a-616b686efee1,0x0B3CF56E7dF3BB3Fb7201fFcD96d279b05DDd2E3,App,Gaming,0xaeea89678b36c20493e2c069cdcea72e1b34a9ed,Base,dapp_contract
218,4b8a828b-14c0-47fb-9688-48706601ebc7,0x3363b291a21cC692A5e07C9C63E3DF45F135EFcd,App,Other Category,0x0000000000071821e8033345a7be174647be0706,Optimism,trace_contract
219,70454ef1-f5d4-4b74-a3d0-ce63504972fe,0xc87e97a6219725ce2A184A668Ae74f3733D4C510,App,Lending,0x36291d2d51a0122b9facbe3c3f989cc6b1f859b3,Base,trace_contract
220,02873c40-7e3f-4f0c-b9ff-ba12466b834c,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0xe269194e41cd50e2986f82fc23a2b95d8bafed2b,Base,unknown
221,3600073d-fe30-4c55-84b6-5cf388843fd2,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0xb9310dae45e71c7a160a13d64204623071a8e347,Base,unknown
222,40e9c64b-e468-4a27-8dfa-b392f5813c2e,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0x008c9561857b6555584d20ac55110335759aa2c2,Base,dapp_contract
223,91d27ce9-b7f8-4c31-bba2-f8a0ba72eadb,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0x36f43082d01df4801af2d95aeed1a0200c5510ae,Base,trace_contract
224,b6cb620b-63ad-4ff7-b9bf-53c66db71dad,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0x592e1224d203be4214b15e205f6081fbbacfcd2d,Base,trace_contract
225,f7e0b2d9-b0c5-4464-9994-9ae3984a3579,0x02cdD55Bea4d8Ef7E7dDA6A60305a03dfaB0C128,App,Payments,0x3f14920c99beb920afa163031c4e47a3e03b3e4a,Base,token_contract
226,0e554b3f-68d3-4b76-9850-4d7e639bb06d,0x41a8709A508f07e6fA33dB0111813C5084fDC50D,App,Lending,0x1ebf59146ccdc4650044fc70cafac298a6083f5f,Optimism,trace_contract
227,2d687960-ac06-4525-86d4-c6f4550eee07,0x41a8709A508f07e6fA33dB0111813C5084fDC50D,App,Lending,0x12ee4be944b993c81b6840e088ba1dcc57f07b1d,Optimism,trace_contract
228,79ca5360-e99c-4b63-a147-3b9ba74f81ac,0x41a8709A508f07e6fA33dB0111813C5084fDC50D,App,Lending,0x8ed1609d796345661d36291b411992e85de7b224,Optimism,trace_contract
229,7f3f7eda-5a61-44c8-b8d3-e89fd718c4b3,0x41a8709A508f07e6fA33dB0111813C5084fDC50D,App,Lending,0xd9b605f0b9e64328ae50d1b44ec14d38c009a702,Optimism,trace_contract
230,fef42e13-7204-4f1f-a20c-065e6baf2b51,0x41a8709A508f07e6fA33dB0111813C5084fDC50D,App,Lending,0x03d0b417b7bcd0c399f1db3321985353a515b2b8,Optimism,trace_contract
231,c4d583a8-91fc-424e-861f-f995e976f58d,0x7639b96593B2E34F27Ee57f4B1583c4b33dd9679,App,Community & Curation,0x3f3c9fcd3d34b568c5c1e9caa2ae4c6d5775c651,Base,dapp_contract
232,951cae03-ee9e-4408-8e5e-203d97be52e9,0x7A254a1271f338995d4768C5066508B1b0946aA8,App,Frames,0x4054ad4648a2c33e1be07ba05d381b4ca032cefc,Base,trace_contract
233,ac830644-44ff-4e95-be1d-3da592f691b2,0xbeddf3ef667FFdc1e250F53430963CB664301053,Other Application,Other Category,0x5800249621da520adfdca16da20d8a5fc0f814d8,Optimism,dapp_contract
234,ec336ada-b777-42e2-9878-812a87d7bf13,0x3fb4920e09493b2bC7e9b7e14EA7585Ca8bAbF21,App,Gaming,0x7c3b795e2174c5e0c4f7d563a2fb34f024c8390b,Base,dapp_contract
235,339045ef-ff61-4c5e-be0c-fd092be8f7dd,0xfC4852B5e3aF65058CdfE1D1dce26946c0C1975f,App,Other Media NFTs,0x50b1e01fbb9adfdd8aeaead47c1b3d4062af5c08,Base,trace_contract
236,2b3eb503-4f39-4737-ac25-8b78b54aac7e,0xe999E0cEf99050b59DbE9472aa9a3c3E0816FdB5,App,Community & Curation,0x4abdc4cfd98fc6eaa21514ab3005f0310e255b65,Base,trace_contract
237,628e384f-7826-4f97-8509-aff80c9bf4f2,0xee5a3e1C0049089683F6183Cb5a4928085b330c0,App,Bridges,0x67e2ef29a62a7827823ebed495115458286b7d12,Base,dapp_contract
238,58dccd77-5892-429d-83bf-ac9972153a97,0xF45a5Fdb84e6a887B69F2F5c92fE765433d34CFf,App,Other Category,0x4cc09d3aab71cdfb652c3cda3c34c157767e35f7,Base,unknown
239,c7c34284-ebe9-4a5e-a5de-4a2cd746507b,0xF45a5Fdb84e6a887B69F2F5c92fE765433d34CFf,App,Other Category,0xc69cbc5b96229f69106f2e912736397c85907e49,Mint,mint
240,480aae5a-3e1b-4b9e-a8e8-3a06a47f78af,0x56eeD2aa6DF7da7FD721629a99f3890E814167DB,App,Lending,0xd60dd6981ec336fda40820f8ca5e99cd17dd25a0,Mode,dapp_contract
241,63313238-bd94-43ab-b981-b9e778917ad2,0x73f6F1eD2B4246Aa5313abD8799164F632E4409C,App,Art NFTs,0x2da61a0ec93e3209c0046397ba9aa3e2bcc339f9,Optimism,dapp_contract
242,5fcdd8c5-b5d9-46b0-9495-3e59f30bde4a,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,Base,dapp_contract
243,6b6c1870-6136-488d-a8bb-d55a65a3f69a,0x9d8a155f084741fF4C69c3B1272b5b30A8373d1b,App,Community & Curation,0xb0057ed0100643b4b2852799a3c3fed33947d47c,Base,dapp_contract
244,df7b95d9-edb1-423f-b9ae-42bb19e1ad60,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,Base,dapp_contract
245,29f32cfe-7faa-4d47-829c-440137a7899c,0x4E030653a39B3478aDc03d2c7B6F8C45aE685882,App,DEX,0x37d607bd9dfff80acf37184c1f27e88388914262,Base,dapp_contract
246,c091964f-8f72-433b-a294-effd324e34ed,0xc9a5cb4bDA310fBcDcd83Fc502C146645280Ce7A,App,Bridges,0x3154cf16ccdb4c6d922629664174b904d80f2c35,Base,dapp_contract
247,472d1297-ee92-46f0-a3c6-e01309bea30d,0x49e04f63ecB88d0b4d9C69aDf8614cC033D161Ef,Creator,Frames,0x1c38dcf694d398b44d66a8b24bd9cbbd2b1dc07b,Base,trace_contract
248,7c20aa1a-9c30-4a6c-aa77-f1fdf0570c59,0xec14D5F694841Ca7b851013F096B0060026FD38C,App,Other Category,0xa195608c2306a26f727d5199d5a382a4508308da,Base,dapp_contract
249,33fc046f-6031-4e83-983e-68008a7dabd4,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,Base,dapp_contract
250,c914868c-3486-42ce-af46-ef8459469ded,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,Base,dapp_contract
251,f97cb808-1352-4e64-b5ae-5bdb6757d5b5,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,Base,dapp_contract
252,c1b2ce78-cc2d-4971-951c-795327ebd8ff,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,Base,dapp_contract
253,6c1b37f8-0cbd-4813-9946-c1fb4effa930,0x49000B54784C0359A9ed744a5f3505d39043e451,Creator,Art NFTs,0x438792fb9c0f9e8ba9a8c4a6bf1064450f850ecf,Base,dapp_contract
254,e50d1f7e-57e9-4d5c-8e71-ec627032d4b0,0xA582360DA4ae1fBb912C975fcce1A0C0e2af91e8,App,Other Media Marketplace,0x5675fa187311ab57794c5c2bb99cd4502353f6aa,Zora,dapp_contract
255,2fa49154-5fd8-46ea-b594-84491efdc590,0x45d2Cc0c0a4641079B3203ED0d3B66456a02d4CF,App,DEX,0xfbc12984689e5f15626bad03ad60160fe98b303c,Optimism,factory_contract
256,cffd93db-2896-48f4-a6aa-a288209e05ba,0x812EC7e3f898F3aCAC1e366694d4787657208378,App,DEX,0xc02f1a7c9e7fa9ca0ddec1ae6866c18fa2799a58,SwanChain,swanchain
257,78f5358d-b614-42ec-a07b-7cad08ac4d9b,0x11a434254794e96d2606f249c6911E94765a5796,App,DEX,0xd07379a755a8f11b57610154861d694b2a0f615a,Base,token_contract
258,bf0f3f7d-e39c-43eb-a546-a0d383a1cae5,0x288262DcdF3e2f3dbcb2DcFbF9DCC0D9AdC50f8a,App,Betting & Prediction Markets,0x1674035ddbfa10efd75762a3f102883f6390cdfa,Base,dapp_contract
259,223128bf-802d-40f8-9c33-25f88a114c7e,0x7aA49f55A538586764b65a0C4C7e1D8C6243C027,App,DEX,0xec6c44e704eb1932ec5fe1e4aba58db6fee71460,Base,dapp_contract
